Research ID,Race,International,Sex,Miles,Commuter,Dorm,IowaResident,SchoolofMajor,Athlete,HSRank,ACTComp,ACTMath,ACTEng,HSGPA,BVGPA,Hrs,Returned
457,A,0,0,60-69,0,C,1,I,1,0.548,21,23,15,3.14,3,12,0
459,G,0,1,10-19,0,E,1,H,1,0.595,18,17,16,2.93,2.5,12,1
460,I,0,1,140-149,0,E,1,K,2,0.439,12,15,10,2.7,2.5,12,1
461,A,0,0,190-199,0,A,1,J,1,0.18,18,20,18,3.8,3.548,15.5,1
462,E,0,1,225-249,0,E,0,F,2,0.268,27,25,28,3.89,3.8,15,1
463,A,0,0,10-19,0,C,1,G,1,0.297,20,18,20,3.43,3,12,1
466,A,0,1,60-69,0,E,1,H,1,0.294,17,16,15,3.15,3.5,12,1
467,A,0,1,80-89,0,E,1,K,1,0.424,23,24,22,3.48,2.6,15,1
468,A,0,1,60-69,0,E,1,J,2,0.322,26,22,25,3.15,1.75,12,0
469,A,0,1,100-109,0,E,1,K,1,0.235,21,20,21,3.39,1.357,14,0
470,A,0,0,110-119,0,C,1,G,2,0.435,20,18,24,3.49,2.545,11,1
471,I,0,1,350-399,0,E,0,K,2,0.161,18,16,14,2.95,1.4,10,0
472,A,0,1,20-29,0,E,1,H,1,0.804,22,17,25,2.17,1.2,15,1
473,A,0,1,70-79,0,B,1,I,1,0.034,30,30,28,4.01,4,14,1
474,A,0,0,20-29,1,,1,I,1,0.425,23,21,23,3.46,2.642,14,1
475,A,0,0,30-39,0,A,1,J,1,0.266,25,24,24,3.37,3,13,1
477,I,0,1,300-349,0,E,0,H,2,0.314,21,17,26,2.88,2.2,15,1
478,A,0,1,50-59,0,E,1,G,2,0.556,23,25,22,3.09,1.25,12,1
479,A,0,0,225-249,0,A,1,H,1,0.188,25,27,24,3.52,3.6,15,1
480,A,0,1,100-109,0,D,1,K,2,0.097,19,20,18,3.83,3.692,13,1
481,A,0,1,60-69,0,E,1,G,2,0.587,24,28,21,3.07,3.214,14,1
483,A,0,1,100-109,0,E,1,K,2,0.618,15,14,11,2.34,2.25,12,0
484,A,0,1,20-29,0,C,1,H,1,0.341,28,25,30,3.39,2.153,13,1
485,A,0,1,10000-10000,0,E,0,F,2,0.445,21,,,2.84,3.076,13,1
486,A,0,0,40-49,0,A,1,F,1,0.389,23,23,19,3.4,2.6,15,1
488,A,0,0,70-79,0,C,1,G,1,0.654,17,15,18,2.81,1.8,15,1
489,G,0,1,250-274,0,E,0,F,1,0.093,28,29,26,3.99,3.777,13.5,1
490,E,0,0,500-999,0,A,0,J,1,0.009,20,,,3.85,0.916,12,0
491,A,0,1,60-69,0,E,1,F,2,0.442,17,16,16,2.54,1.75,12,0
492,A,0,1,20-29,0,E,1,K,1,0.298,23,24,20,3.33,2.642,14,1
493,A,0,1,30-39,0,E,1,F,2,0.582,23,20,23,3.2,3.5,12,1
494,A,0,1,50-59,0,C,1,F,2,0.529,22,24,19,3.13,0.75,12,1
495,A,0,1,60-69,0,E,1,G,2,0.8,17,20,17,2.43,0,12,0
497,I,0,0,400-499,0,C,0,J,2,0.32,24,19,26,3.16,1.083,12,0
498,A,0,1,120-129,0,E,1,H,1,0.148,21,22,20,4,3.714,14,0
500,A,0,1,50-59,0,E,1,I,2,0.651,21,23,19,2.97,0.4,15,0
501,A,0,0,100-109,0,A,0,F,1,0.01,23,23,23,4,3.5,12,1
502,A,0,1,40-49,0,E,1,G,2,0.045,24,26,24,3.91,3.727,11,1
503,A,0,1,40-49,0,E,1,H,1,0.4,20,19,17,3.06,2,15,1
504,A,0,1,225-249,0,B,1,K,1,0.021,29,30,25,4,3.714,14,1
505,A,0,1,70-79,0,E,1,F,2,0.263,27,25,27,3.79,3,12,1
506,A,0,1,60-69,0,E,1,K,2,0.811,25,22,26,1.97,1.75,12,0
507,A,0,1,40-49,0,C,1,J,1,0.762,18,19,17,2.7,2.357,14,1
508,E,0,0,250-274,0,B,0,K,1,0.509,21,18,22,2.78,1.928,14,1
509,A,0,0,40-49,0,C,1,I,1,0.323,23,19,23,3.09,2.8,15,0
510,E,0,0,0-9,0,,1,K,1,0.213,18,19,17,3.36,1,14,0
511,A,0,0,70-79,0,D,1,K,1,0.005,29,26,30,4,3.5,16,1
512,A,0,1,200-224,0,E,0,H,2,0.489,19,20,19,2.82,1.8,15,0
513,A,0,0,100-109,0,A,1,I,1,0.004,30,27,31,4.01,4,15,1
514,E,0,1,100-109,0,E,0,H,1,0.26,14,16,14,3.42,,0,0
515,A,0,1,60-69,0,D,1,H,1,0.326,23,23,23,3.16,2.25,12,0
516,A,0,0,50-59,0,D,1,J,1,0.181,24,25,25,3.58,3.4,15,1
517,A,0,0,160-169,0,C,0,G,1,0.125,22,25,17,3.79,3.333,9,0
518,A,0,1,60-69,0,E,1,H,1,0.551,22,21,21,2.78,2.2,15,0
521,A,0,0,60-69,0,C,1,G,2,0.029,28,29,29,3.97,3.812,16,1
522,A,0,0,10-19,0,A,1,H,1,0.122,26,26,24,3.79,2.562,16,1
523,A,0,1,225-249,0,E,1,G,2,0.198,26,26,24,3.47,3.428,14,1
524,A,0,1,50-59,0,E,1,H,2,0.51,20,17,17,3.1,2.75,12,1
526,A,0,0,120-129,0,A,0,J,1,0.598,19,21,21,2.94,2.6,15,1
527,A,0,1,160-169,0,E,0,F,1,0.607,20,21,16,3.47,2.4,15,1
528,A,0,0,50-59,0,A,1,I,1,0.641,18,17,18,3.25,2.5,12,1
529,A,0,1,60-69,0,E,0,H,1,0.33,25,25,23,3.34,1.647,17,1
530,A,0,0,60-69,0,A,1,K,2,0.106,26,28,27,3.83,4,14,1
531,A,0,0,50-59,0,D,1,K,1,0.081,29,29,32,3.94,3.5,14,1
532,A,0,0,90-99,0,A,1,F,2,0.635,16,16,15,2.87,2.666,9,1
534,A,0,1,100-109,0,E,0,G,2,0.52,16,17,15,2.87,2.75,12,0
535,A,0,0,120-129,0,A,0,F,1,0.24,22,21,24,3.36,2.75,12,1
536,A,0,0,80-89,0,A,1,G,1,0.907,21,16,22,2.16,0,12,0
537,A,0,0,60-69,0,A,1,J,1,0.4,24,17,22,3.06,3.4,15,1
538,J,0,1,0-9,0,D,1,H,2,0.464,19,15,18,2.8,0.25,12,0
539,A,0,1,20-29,0,E,1,I,1,0.595,19,14,18,2.84,2.5,12,1
540,G,0,1,0-9,0,E,1,G,1,0.789,19,22,16,2.11,,0,0
541,A,0,0,90-99,0,C,0,G,1,0.14,22,20,21,3.68,3.6,15,0
542,A,0,0,100-109,0,C,0,I,2,0.192,24,28,25,3.81,3.437,16,0
543,A,0,1,10-19,0,E,1,G,2,0.476,20,19,20,2.84,3.083,12,1
544,A,0,0,250-274,0,C,0,K,1,0.048,25,26,25,4,4,14,1
545,A,0,0,140-149,0,B,1,F,2,0.398,18,17,20,3.02,2.2,15,1
546,I,0,0,100-109,0,A,0,G,2,0.401,16,16,15,3.31,2,15,1
547,A,0,1,30-39,0,E,1,F,2,0.481,23,24,20,3.31,3.6,15,1
549,A,0,0,90-99,0,D,0,H,2,0.226,26,26,25,3.64,3.25,12,1
550,A,0,1,100-109,0,E,1,F,2,0.5,19,22,15,2.95,0.5,12,0
552,J,0,0,180-189,0,A,0,H,1,0.054,22,25,19,3.8,3.4,15,1
553,A,0,1,10-19,0,E,1,H,2,0.099,27,28,23,3.63,3.2,15,1
554,A,0,1,100-109,0,D,0,K,2,0.225,26,34,21,3.55,3.214,14,1
555,A,0,0,40-49,0,C,1,H,2,0.013,27,27,30,4,4,15,1
556,A,0,0,170-179,0,C,1,J,1,0.016,27,23,34,3.93,4,15,1
558,A,0,1,60-69,0,E,1,J,1,0.048,28,26,30,3.92,4,15,1
559,A,0,1,10-19,0,E,1,K,1,0.357,26,24,22,3.33,3.5,14,1
560,A,0,1,50-59,0,E,1,I,2,0.521,18,19,15,3.16,0.5,12,1
562,E,0,1,10000-10000,0,E,0,K,1,0.848,16,17,15,2.79,1.285,14,0
563,A,0,1,70-79,0,E,1,H,1,0.25,25,27,25,3.65,3.375,16,0
564,A,0,1,50-59,0,B,1,G,1,0.372,21,21,17,2.93,1.555,13.5,0
565,A,0,1,50-59,0,E,1,G,2,0.321,19,17,18,3.56,3.666,9,1
567,A,0,1,10000-10000,0,E,0,I,2,0.627,21,,,2.62,0.461,13,0
568,I,0,1,300-349,0,E,0,G,2,0.706,18,16,16,2.18,1.2,15,0
569,A,0,0,90-99,0,A,1,G,2,0.373,21,20,22,3.28,2.142,14,0
570,A,0,0,140-149,0,C,1,I,1,0.617,24,21,28,3.12,2.5,12,1
571,A,0,0,190-199,0,A,1,J,2,0.717,18,15,18,2.75,1.846,13,0
572,A,0,1,140-149,0,E,1,J,1,0.65,20,16,21,2.6,2.75,12,1
573,A,0,1,50-59,0,C,1,H,2,0.594,16,17,11,2.9,2.538,13,0
574,A,0,1,40-49,0,E,1,H,1,0.447,19,17,17,3.08,2.923,13,1
576,A,0,1,40-49,0,E,1,H,1,0.28,26,25,24,3.33,2.8,15,1
578,A,0,1,130-139,0,E,0,H,2,0.275,22,21,23,3.5,2.75,12,1
579,A,0,1,30-39,0,C,1,I,2,0.475,15,18,15,2.88,3,12,1
580,E,0,0,350-399,0,A,0,K,1,0.113,12,15,8,3.1,2,12,1
581,A,0,0,70-79,0,A,0,J,2,0.077,20,20,20,3.88,4,12,1
582,E,0,0,0-9,1,,1,H,1,0.134,15,17,9,3.61,3.6,15,1
583,A,0,1,40-49,0,E,1,K,2,0.009,26,26,24,4,4,14,1
584,A,0,0,10-19,0,C,1,F,1,0.867,21,19,19,2.35,2.75,12,0
585,A,0,1,10-19,0,E,1,G,1,0.279,17,18,18,3.27,2.583,12,0
586,A,0,0,30-39,0,A,1,K,1,0.115,21,21,21,3.74,2.857,14,1
587,A,0,1,10-19,0,E,1,G,1,0.741,17,21,14,3,3.357,14,1
590,A,0,0,40-49,0,A,1,J,1,0.313,18,15,15,3.08,3,15,1
592,A,0,0,70-79,0,C,1,G,1,0.201,20,19,21,3.81,3.333,15,1
593,A,0,0,40-49,0,A,1,J,1,0.482,21,24,18,3.12,3.8,15,1
594,A,0,1,50-59,0,D,1,H,2,0.096,23,26,18,3.9,4,16,0
595,A,0,0,100-109,0,C,1,I,2,0.217,18,17,19,3.62,3.2,15,1
597,A,0,1,300-349,0,D,1,F,2,0.429,28,29,24,3.07,3.2,15,0
599,A,0,0,50-59,0,C,1,H,1,0.163,26,26,24,3.95,3.812,16,1
600,A,0,1,40-49,0,E,1,H,1,0.484,22,20,21,3.02,3,15,0
603,A,0,0,60-69,0,D,1,G,2,0.016,22,17,22,3.9,4,14,1
606,A,0,0,70-79,0,D,1,J,1,0.018,24,20,28,4,3.8,15,1
607,A,0,0,200-224,0,A,0,I,1,0.254,21,19,21,3.86,3.333,15,1
609,A,0,1,30-39,0,E,1,I,1,0.355,22,26,17,3.15,2.625,16,1
610,A,0,1,70-79,0,E,1,K,2,0.189,26,27,24,3.85,4,14,1
611,A,0,0,20-29,0,C,1,H,1,0.5,16,16,11,3.07,2.5,12,0
614,A,0,1,140-149,0,C,1,I,2,0.882,14,17,13,2.42,1.25,12,0
615,G,0,0,225-249,0,A,0,K,1,0.094,13,14,11,3.57,2.666,9,0
616,A,0,0,350-399,0,C,0,J,1,0.675,21,21,22,2.23,1.5,12,0
617,A,0,1,40-49,0,E,1,F,1,0.381,20,22,19,2.9,3,12,1
619,A,0,1,40-49,0,E,1,G,2,0.696,22,24,21,2.99,3.25,12,1
620,A,0,0,70-79,0,C,1,G,2,0.241,24,23,24,3.55,2.666,15,1
621,A,0,1,20-29,0,E,1,J,1,0.667,19,16,17,2.63,0,15,0
622,A,0,0,40-49,0,A,1,G,2,0.222,23,21,21,3.61,3.928,14,1
623,A,0,1,100-109,0,C,1,F,1,0.75,20,19,19,2.49,2,12,0
624,A,0,1,90-99,0,D,1,F,2,0.528,20,22,15,2.9,2.25,12,1
626,A,0,0,50-59,0,A,1,H,1,0.008,27,26,26,4,4,15,1
627,E,0,0,0-9,0,A,1,G,1,0.212,19,16,21,3.41,3,9,1
628,A,0,1,100-109,0,D,1,I,2,0.094,30,27,28,3.62,3.8,15,1
629,A,0,1,10000-10000,0,C,0,K,1,0.533,24,,,2.5,0.307,13,0
633,A,0,0,90-99,0,A,1,J,1,0.76,20,18,20,2.31,2.375,16,1
635,A,0,0,100-109,0,A,1,K,1,0.013,25,27,22,4,3.714,14,1
637,A,0,1,130-139,0,E,0,K,2,0.156,31,28,31,3.7,3.636,11,1
638,A,0,0,90-99,0,A,1,F,1,0.4,20,17,18,3.07,3,15,1
639,A,0,1,160-169,0,E,1,I,1,0.817,24,22,25,2.14,1.25,12,0
640,A,0,1,40-49,0,E,1,J,2,0.779,18,17,18,2.12,0.5,12,0
641,A,0,0,50-59,0,A,1,K,2,0.552,19,19,22,3.09,3.25,12,1
642,A,0,0,40-49,0,B,1,G,1,0.12,23,19,25,3.68,3.8,15,1
643,I,0,0,350-399,0,A,0,I,1,,23,22,24,3.36,2.25,12,1
646,A,0,1,60-69,0,E,1,G,2,0.115,23,29,16,3.93,3.6,15,1
649,A,0,1,100-109,0,D,1,K,2,0.176,30,30,27,3.69,3.625,16,1
650,A,0,1,40-49,0,E,1,K,1,0.4,20,26,17,3.3,2.714,14,1
651,A,0,0,300-349,0,A,1,H,1,0.089,24,26,20,3.68,3.2,15,1
652,A,0,0,70-79,0,A,0,J,1,0.455,23,20,23,3.49,3.4,15,1
653,A,0,0,130-139,0,A,1,J,1,0.822,21,17,26,2.62,2,9,0
654,A,0,1,40-49,0,E,1,H,2,0.021,27,29,24,3.98,3.75,16,1
655,A,0,1,200-224,0,C,0,F,2,0.556,21,18,22,2.59,3,12,0
657,A,0,1,40-49,0,E,1,H,1,0.435,25,24,25,3.41,3.4,15,1
658,A,0,0,180-189,0,A,0,J,1,0.314,28,28,26,3.12,2.322,15.5,0
659,A,0,1,90-99,0,E,0,K,1,0.346,29,27,26,3.43,3.333,13.5,1
660,A,0,0,50-59,0,A,1,I,1,0.375,23,23,24,2.98,3.428,14,1
661,A,0,0,70-79,0,A,1,J,1,0.178,25,22,27,3.61,3.75,12,0
662,A,0,1,10-19,0,C,1,G,2,0.532,16,17,19,2.98,2.846,13,1
664,A,0,1,50-59,0,D,1,H,2,0.907,22,20,19,2.64,1.8,15,1
665,A,0,1,225-249,0,E,1,F,1,0.533,26,29,26,3.7,3.714,14,1
666,A,0,1,40-49,0,C,1,F,1,0.508,19,16,20,3.24,3.2,15,1
667,A,0,0,200-224,0,B,1,J,1,0.133,25,19,32,3.72,3.437,16,1
668,A,0,0,70-79,0,C,1,G,1,0.175,21,21,23,3.64,2.8,15,0
670,A,0,0,10-19,0,A,1,J,1,0.231,21,20,20,3.46,2.8,15,1
671,A,0,0,190-199,0,B,0,H,2,0.034,29,29,29,3.96,4,15,0
673,E,0,0,100-109,0,A,1,H,2,0.057,22,23,19,3.79,3,16,1
674,A,0,1,10-19,1,,1,K,1,0.921,26,23,26,2.05,0.923,13,1
675,A,0,0,170-179,0,C,1,I,2,0.091,25,21,30,3.9,3.4,15,0
676,A,0,0,40-49,0,C,1,J,1,0.429,19,18,18,3.04,2.4,15,0
677,A,0,1,70-79,0,E,0,G,2,0.417,20,18,18,3.46,0.75,12,1
678,A,0,1,100-109,0,D,1,H,2,0.566,22,18,21,2.66,2.4,15,1
679,A,0,0,90-99,0,A,1,J,1,0.161,28,25,31,3.62,3.642,14,1
680,G,0,0,110-119,0,A,1,F,1,0.029,31,25,33,3.93,4,14,1
681,A,0,0,120-129,0,A,0,H,1,0.047,24,25,25,3.94,3.6,15,1
682,A,0,0,60-69,0,C,1,K,1,0.254,27,25,29,3.48,1.166,12,0
685,A,0,1,20-29,0,B,1,J,1,0.467,18,19,16,3,2.2,15,1
686,E,0,0,20-29,1,,1,J,1,0.361,20,17,19,3.35,3.375,16,1
688,A,0,1,100-109,0,E,1,F,1,0.706,25,23,25,2.33,0.75,16,0
689,A,0,0,40-49,0,C,1,K,2,0.127,23,25,24,3.77,3.266,15,0
690,A,0,0,0-9,0,A,1,G,1,0.171,22,24,21,3.87,3,9,1
691,A,0,1,190-199,0,E,0,H,1,0.104,29,26,27,3.68,4,15,0
692,A,0,0,50-59,0,A,1,I,1,0.137,23,26,27,3.49,4,15.5,1
693,A,0,1,140-149,0,E,0,H,1,0.205,24,24,24,3.44,3.5,12,1
694,A,0,0,60-69,0,A,1,H,1,0.1,28,26,34,3.8,3.8,15,1
696,A,0,0,190-199,0,A,0,I,1,0.13,26,23,27,3.79,3.5,12,1
697,A,0,1,70-79,0,C,1,G,2,0.175,25,25,26,3.62,3.5,12,1
698,A,0,0,160-169,0,A,0,F,1,0.088,27,26,28,3.96,3.5,14,1
700,A,0,1,50-59,0,D,1,F,2,0.209,23,24,21,3.87,3.4,15,1
703,A,0,0,300-349,0,,0,F,1,0.686,18,18,16,2.66,,0,0
704,A,0,0,50-59,0,A,1,H,1,0.649,19,18,23,2.95,2.6,15,1
705,A,0,0,0-9,1,,1,J,1,0.172,21,23,18,3.57,3.2,15,1
706,A,0,1,140-149,0,C,1,F,2,0.67,21,23,16,3.08,3.6,15,1
707,E,0,0,60-69,0,A,0,G,1,0.559,15,15,15,2.6,1.714,14,1
708,A,0,0,30-39,0,A,1,F,2,0.405,18,18,18,3.6,2.6,15,0
709,A,0,1,80-89,0,E,1,H,1,0.566,18,16,17,2.83,3.2,15,1
710,A,0,1,40-49,0,E,1,G,2,0.293,24,21,22,3.15,3.25,12,1
711,A,0,0,100-109,0,A,1,H,2,0.565,19,19,21,2.49,2.75,12,0
713,A,0,0,130-139,0,A,0,G,2,0.054,22,25,24,3.95,4,14,1
714,A,0,1,80-89,0,E,1,I,1,0.731,16,17,15,2.32,0.666,9,0
715,A,0,1,20-29,0,E,1,G,2,0.388,22,21,22,3.15,1.5,12,1
716,A,0,0,50-59,0,C,1,G,2,0.265,24,23,24,3.56,4,13,1
717,A,0,1,10-19,0,E,1,K,1,0.579,22,24,21,2.64,1.571,14,1
721,A,0,0,30-39,0,B,1,F,1,0.222,23,20,23,3.47,1.8,15,0
723,A,0,0,60-69,0,C,1,F,1,0.13,24,20,23,3.65,3.4,15,0
724,A,0,0,90-99,0,B,1,G,1,0.408,19,18,18,3.37,3.8,15,1
725,A,0,1,10-19,0,C,1,K,1,0.524,18,19,18,2.74,2.25,12,1
727,E,0,0,0-9,1,,1,G,1,0.21,,,,3.32,3.25,12,1
728,I,0,0,350-399,0,A,0,F,1,0.432,19,17,20,2.55,1.333,9,0
729,A,0,1,70-79,0,E,1,H,1,0.457,17,17,15,2.97,1.6,15,0
731,A,0,0,200-224,0,B,0,K,1,0.014,29,27,34,4,4,14,1
732,J,0,1,10000-10000,0,D,0,G,2,0.329,24,,,2.87,2.714,14,1
733,A,0,1,130-139,0,E,1,I,1,0.75,17,17,13,2.75,2.5,12,0
734,A,0,1,500-999,0,E,0,G,2,0.256,22,24,20,3.57,3.812,16,1
735,A,0,0,40-49,0,A,1,G,1,0.659,20,17,22,2.35,3,15,0
736,A,0,1,10000-10000,0,B,0,G,2,0.1,24,31,22,3.91,2.833,12,1
738,A,0,1,20-29,0,B,1,F,1,0.389,22,24,18,3.12,3.4,15,1
739,A,0,1,100-109,0,E,1,H,2,0.637,17,16,13,2.5,1,12,0
740,A,0,1,10-19,0,E,1,H,2,0.465,25,31,24,3.03,2.833,12,1
741,A,0,0,200-224,0,A,1,H,1,0.6,24,24,23,3.23,1.583,12,0
744,A,0,1,70-79,0,E,1,I,1,0.222,22,22,21,3.23,3.25,12,0
745,A,0,0,30-39,0,C,1,H,1,0.325,24,24,22,3,2.937,16,1
747,I,0,1,400-499,0,D,0,H,2,0.38,24,19,25,3.62,2,12,1
748,A,0,0,10-19,1,,1,J,1,0.088,25,24,25,3.96,3.6,15,1
749,A,0,1,500-999,0,C,0,H,2,,25,24,28,3.54,3.25,12,1
750,A,0,0,90-99,0,C,1,H,1,0.468,19,16,21,2.86,2.25,12,1
751,A,0,1,30-39,0,E,1,H,1,0.319,22,25,19,3.6,3.4,15,1
752,A,0,0,50-59,0,B,1,G,1,0.516,23,26,21,3.18,2.8,15,1
754,J,0,0,50-59,0,D,1,J,1,0.281,20,20,20,3.4,,0,0
755,A,0,1,70-79,0,C,1,H,2,0.015,25,22,24,3.94,3.461,13,1
756,A,0,1,0-9,0,D,1,H,1,0.303,21,19,18,3.03,3,15,1
757,A,0,1,90-99,0,E,1,H,1,0.707,16,16,18,2.6,2,13,1
758,A,0,1,40-49,0,E,1,I,2,0.593,19,19,15,2.9,2.5,12,0
759,A,0,1,60-69,0,C,1,F,1,0.229,16,17,15,3.31,2.5,16,1
760,A,0,1,100-109,0,E,0,I,2,0.49,25,23,25,2.92,1.75,12,1
761,A,0,0,120-129,0,D,1,K,1,0.076,28,27,30,3.89,4,14,1
762,A,0,0,50-59,0,A,1,K,1,0.445,24,17,22,2.57,1.461,13,1
764,A,0,1,200-224,0,E,0,G,2,0.286,19,19,17,3.58,3.2,15,1
765,A,0,0,60-69,0,A,1,F,1,0.111,21,23,22,3.69,3.2,15,1
766,A,0,0,200-224,0,A,1,J,1,0.212,22,21,24,3.63,3.25,16,1
769,A,0,1,40-49,0,C,1,H,2,0.273,22,20,21,3.23,2.75,12,1
770,A,0,0,90-99,0,A,1,J,1,0.026,27,24,30,3.97,4,16,1
771,J,0,0,90-99,0,D,1,F,1,0.352,22,17,24,3.4,2.2,15,1
773,A,0,0,70-79,0,D,1,J,1,0.181,23,20,26,3.79,3.741,15.5,1
774,A,0,0,90-99,0,A,0,K,2,0.1,25,28,24,3.92,3.294,17,1
775,E,0,0,50-59,0,A,1,H,1,0.455,19,20,15,3.37,3.4,15,1
776,A,0,1,30-39,0,E,1,F,1,0.47,20,18,20,3.09,2.5,12,0
777,A,0,0,250-274,0,A,1,G,1,,25,20,27,2.97,3.437,16,1
778,E,0,0,70-79,0,B,1,J,1,0.558,18,15,16,2.46,2.846,13,1
779,A,0,1,400-499,0,B,0,H,2,0.091,31,29,30,3.85,3.461,13,1
780,A,0,0,120-129,0,B,1,G,1,0.068,23,23,22,3.9,2.75,12,0
781,A,0,1,60-69,0,E,1,K,1,0.392,26,27,22,3.26,2.375,16,1
782,A,0,0,110-119,0,A,0,K,1,0.004,32,29,35,4.25,4,13,1
783,A,0,1,80-89,0,D,0,I,1,0.15,25,22,25,3.9,2.857,14,1
784,A,0,0,50-59,0,A,1,G,1,0.106,21,21,25,3.82,4,15,1
785,A,0,1,170-179,0,E,1,H,1,0.125,25,31,21,3.84,3.8,15,0
786,A,0,0,275-299,0,A,0,J,1,0.487,18,16,17,3.12,1.8,15,0
787,A,0,0,70-79,0,A,1,J,1,0.094,25,22,28,3.83,4,12,1
788,A,0,1,60-69,0,C,1,F,1,0.586,17,14,15,2.31,2.75,12,1
789,A,0,0,130-139,0,A,0,J,1,0.427,28,24,24,2.98,1.25,12,1
791,A,0,1,150-159,0,E,1,F,2,0.259,27,26,23,3.62,3.6,15,1
792,A,0,0,20-29,0,C,1,H,1,0.254,19,18,16,3.55,3.75,12,1
793,A,0,1,130-139,0,B,1,J,1,0.244,25,25,28,3.66,3.588,17,1
795,A,0,1,30-39,0,E,1,F,1,0.577,22,24,24,2.76,3.062,16,1
796,I,0,1,350-399,0,E,0,G,1,0.225,23,23,20,3.26,2.8,15,1
797,E,0,0,60-69,0,A,1,F,1,0.188,19,18,19,3.48,3.4,15,1
798,A,0,0,50-59,0,A,1,J,1,0.065,29,26,31,3.94,4,12,0
800,A,0,1,20-29,0,E,1,K,1,0.211,23,22,21,3.65,3.714,14,1
801,A,0,1,50-59,0,E,1,H,2,0.698,18,18,17,2.92,2,12,1
802,A,0,0,150-159,0,C,1,G,2,0.473,16,15,17,2.95,2.5,12,1
805,A,0,1,0-9,0,D,1,K,1,0.009,27,30,29,4,4,14,1
807,A,0,0,30-39,0,D,1,H,1,0.463,16,15,16,3.25,3.307,13,1
809,A,0,0,80-89,0,A,1,K,2,0.05,24,23,24,3.98,3.769,13,1
810,A,0,1,60-69,0,B,1,J,1,0.038,29,27,26,3.95,4,14,1
812,A,0,0,40-49,0,A,1,H,1,0.197,25,29,20,3.75,2.312,16,1
814,A,0,0,225-249,0,C,0,H,1,0.083,23,23,21,3.83,3.529,17,1
816,A,0,1,30-39,0,E,1,H,2,0.446,19,16,20,3.26,2.25,12,0
818,A,0,0,40-49,0,A,1,F,1,0.17,22,19,21,3.7,4,15,1
819,A,0,0,60-69,0,C,1,G,1,0.413,20,19,19,2.88,1,12,0
820,A,0,0,275-299,0,C,0,F,1,0.263,23,27,23,3.62,2.8,15,1
821,A,0,0,60-69,0,C,1,J,1,0.393,21,24,20,3.29,2.5,12,0
822,A,0,1,140-149,0,D,0,K,1,0.484,22,23,18,2.79,1.8,15,0
823,A,0,1,60-69,0,E,1,K,2,0.179,26,24,27,3.69,3.142,14,1
824,A,0,1,50-59,0,C,1,F,1,0.361,19,17,14,3.17,3,15,1
825,E,0,0,500-999,0,A,0,K,1,0.01,20,,,3.86,2.642,14,1
826,A,0,1,70-79,0,E,0,J,2,0.696,18,18,17,2.64,2.25,12,1
827,A,0,0,60-69,0,A,1,F,1,0.033,31,26,35,3.98,4,13,1
829,A,0,1,130-139,0,E,1,H,2,0.072,30,29,28,3.93,4,13,1
830,A,0,0,190-199,0,B,1,J,1,0.592,20,18,19,2.76,0.965,14.5,0
831,A,0,1,250-274,0,E,0,K,1,0.424,21,22,19,3.17,0.769,13,0
832,A,0,1,40-49,0,C,1,G,2,0.623,21,19,21,2.9,2.75,12,1
833,A,0,0,40-49,0,C,1,J,2,0.452,18,17,19,3.05,3,12,1
835,A,0,0,225-249,0,A,0,K,1,0.123,29,23,31,3.72,3.465,15,1
836,A,0,1,130-139,0,E,1,F,2,0.388,17,18,16,3.46,3,12,1
838,A,0,1,50-59,0,C,1,K,2,0.484,23,27,23,3.24,3.357,14,0
839,A,0,1,50-59,0,E,1,G,2,0.062,22,21,22,3.71,3.727,11,1
840,A,0,0,70-79,0,A,1,K,1,0.086,27,23,28,3.92,3.142,14,1
841,A,0,0,80-89,0,C,1,I,2,0.037,20,25,19,3.87,3.2,15,1
842,A,0,1,30-39,0,E,1,G,2,0.173,29,25,30,3.89,2.937,16,1
845,A,0,0,110-119,0,A,0,K,1,0.004,31,28,35,4,3.666,15,1
846,A,0,1,30-39,0,E,1,K,1,0.136,29,30,27,3.6,3.769,13,1
848,A,0,1,70-79,0,C,1,F,1,0.471,20,21,20,3.36,3,15,1
849,A,0,1,100-109,0,E,1,G,1,0.23,24,23,21,3.47,2.923,13,1
850,A,0,1,30-39,0,E,1,H,1,0.222,20,22,16,3.16,1.666,15,0
851,A,0,1,80-89,0,E,1,K,1,0.141,28,26,28,3.73,3.4,15,1
852,A,0,1,100-109,0,E,1,J,2,0.3,27,21,28,3.78,4,12,0
854,G,0,0,300-349,0,A,0,J,1,0.556,24,16,25,2.26,0.6,15,1
855,A,0,1,250-274,0,E,0,K,1,0.598,21,20,18,3.02,1.75,12,1
856,A,0,1,20-29,0,E,1,H,1,0.07,30,31,33,3.8,3.8,15,1
858,A,0,1,110-119,0,C,1,H,2,0.5,21,24,19,2.75,2.4,15,1
860,A,0,0,140-149,0,A,1,G,2,0.06,25,29,24,3.85,2.933,15,0
861,A,0,1,200-224,0,E,1,G,2,0.329,20,21,17,3.42,2.214,14,1
862,A,0,1,40-49,0,E,1,H,1,0.354,19,20,18,2.97,3.6,15,1
863,A,0,1,50-59,0,E,1,G,2,0.171,27,26,28,3.55,2.8,15,1
864,A,0,1,40-49,0,D,1,G,2,0.652,21,22,18,3.04,2.428,14,1
865,A,0,1,20-29,0,E,1,G,1,0.643,20,17,20,2.79,2,9,0
